@RELATION doneVB_TF_MIX

@ATTRIBUTE filename {F1,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F2,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F3,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F4,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F5,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F6,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F7,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F8,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F9,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T2,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T3,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T4,T40,T41,T42,T43,T44,T45,T46,T5,T6,T7,T8,T9}
@ATTRIBUTE label {0,1}
@ATTRIBUTE col1 REAL
@ATTRIBUTE col2 REAL
@ATTRIBUTE col3 REAL
@ATTRIBUTE col4 REAL
@ATTRIBUTE col5 REAL
@ATTRIBUTE col6 REAL
@ATTRIBUTE col7 REAL
@ATTRIBUTE col8 REAL
@ATTRIBUTE col9 REAL
@ATTRIBUTE col10 REAL
@ATTRIBUTE col11 REAL
@ATTRIBUTE col12 REAL
@ATTRIBUTE col13 REAL
@ATTRIBUTE col14 REAL
@ATTRIBUTE col15 REAL
@ATTRIBUTE col16 REAL
@ATTRIBUTE col17 REAL
@ATTRIBUTE col18 REAL
@ATTRIBUTE col19 REAL
@ATTRIBUTE col20 REAL
@ATTRIBUTE col21 REAL
@ATTRIBUTE col22 REAL
@ATTRIBUTE col23 REAL
@ATTRIBUTE col24 REAL
@ATTRIBUTE col25 REAL
@ATTRIBUTE col26 REAL
@ATTRIBUTE col27 REAL
@ATTRIBUTE col28 REAL
@ATTRIBUTE col29 REAL
@ATTRIBUTE col30 REAL
@ATTRIBUTE col31 REAL
@ATTRIBUTE col32 REAL
@ATTRIBUTE col33 REAL
@ATTRIBUTE col34 REAL
@ATTRIBUTE col35 REAL
@ATTRIBUTE col36 REAL
@ATTRIBUTE col37 REAL
@ATTRIBUTE col38 REAL
@ATTRIBUTE col39 REAL
@ATTRIBUTE col40 REAL
@ATTRIBUTE col41 REAL
@ATTRIBUTE col42 REAL
@ATTRIBUTE col43 REAL
@ATTRIBUTE col44 REAL
@ATTRIBUTE col45 REAL
@ATTRIBUTE col46 REAL
@ATTRIBUTE col47 REAL
@ATTRIBUTE col48 REAL
@ATTRIBUTE col49 REAL
@ATTRIBUTE col50 REAL
@ATTRIBUTE col51 REAL
@ATTRIBUTE col52 REAL
@ATTRIBUTE col53 REAL
@ATTRIBUTE col54 REAL
@ATTRIBUTE col55 REAL
@ATTRIBUTE col56 REAL
@ATTRIBUTE col57 REAL
@ATTRIBUTE col58 REAL
@ATTRIBUTE col59 REAL
@ATTRIBUTE col60 REAL
@ATTRIBUTE col61 REAL
@ATTRIBUTE col62 REAL
@ATTRIBUTE col63 REAL
@ATTRIBUTE col64 REAL
@ATTRIBUTE col65 REAL
@ATTRIBUTE col66 REAL
@ATTRIBUTE col67 REAL
@ATTRIBUTE col68 REAL
@ATTRIBUTE col69 REAL
@ATTRIBUTE col70 REAL
@ATTRIBUTE col71 REAL
@ATTRIBUTE col72 REAL
@ATTRIBUTE col73 REAL
@ATTRIBUTE col74 REAL
@ATTRIBUTE col75 REAL
@ATTRIBUTE col76 REAL
@ATTRIBUTE col77 REAL
@ATTRIBUTE col78 REAL
@ATTRIBUTE col79 REAL
@ATTRIBUTE col80 REAL
@ATTRIBUTE col81 REAL
@ATTRIBUTE col82 REAL
@ATTRIBUTE col83 REAL
@ATTRIBUTE col84 REAL
@ATTRIBUTE col85 REAL
@ATTRIBUTE col86 REAL
@ATTRIBUTE col87 REAL
@ATTRIBUTE col88 REAL
@ATTRIBUTE col89 REAL
@ATTRIBUTE col90 REAL
@ATTRIBUTE col91 REAL
@ATTRIBUTE col92 REAL
@ATTRIBUTE col93 REAL
@ATTRIBUTE col94 REAL
@ATTRIBUTE col95 REAL
@ATTRIBUTE col96 REAL
@ATTRIBUTE col97 REAL
@ATTRIBUTE col98 REAL
@ATTRIBUTE col99 REAL
@ATTRIBUTE col100 REAL
@ATTRIBUTE col101 REAL
@ATTRIBUTE col102 REAL
@ATTRIBUTE col103 REAL
@ATTRIBUTE col104 REAL
@ATTRIBUTE col105 REAL
@ATTRIBUTE col106 REAL
@ATTRIBUTE col107 REAL
@ATTRIBUTE col108 REAL
@ATTRIBUTE col109 REAL
@ATTRIBUTE col110 REAL
@ATTRIBUTE col111 REAL
@ATTRIBUTE col112 REAL
@ATTRIBUTE col113 REAL
@ATTRIBUTE col114 REAL
@ATTRIBUTE col115 REAL
@ATTRIBUTE col116 REAL
@ATTRIBUTE col117 REAL
@ATTRIBUTE col118 REAL
@ATTRIBUTE col119 REAL
@ATTRIBUTE col120 REAL
@ATTRIBUTE col121 REAL
@ATTRIBUTE col122 REAL
@ATTRIBUTE col123 REAL
@ATTRIBUTE col124 REAL
@ATTRIBUTE col125 REAL
@ATTRIBUTE col126 REAL
@ATTRIBUTE col127 REAL
@ATTRIBUTE col128 REAL
@ATTRIBUTE col129 REAL
@ATTRIBUTE col130 REAL
@ATTRIBUTE col131 REAL
@ATTRIBUTE col132 REAL
@ATTRIBUTE col133 REAL
@ATTRIBUTE col134 REAL
@ATTRIBUTE col135 REAL
@ATTRIBUTE col136 REAL
@ATTRIBUTE col137 REAL
@ATTRIBUTE col138 REAL
@ATTRIBUTE col139 REAL
@ATTRIBUTE col140 REAL
@ATTRIBUTE col141 REAL
@ATTRIBUTE col142 REAL
@ATTRIBUTE col143 REAL
@ATTRIBUTE col144 REAL
@ATTRIBUTE col145 REAL

@DATA
F48,0,0.31,0.57,0.17,0.37,0.26,0.5,0.42,0.48,0.3,0.44,0.23,0.41,0.35,0.45,0.41,0.44,0.46,0.56,0.65,0.27,0.55,0.43,0.4,0.69,0.48,0.6,0.28,0.46,0.47,0.25,0.23,0.21,0.21,0.41,0.39,0.36,0.34,0.27,0.29,0.4,0.38,0.2,0.57,0.54,0.31,0.33,0.45,0,0.28,0.29,0.42,0.57,0.28,0.37,0.14,0.31,0.42,0.37,0.5,0.4,0.27,0.49,0.29,0.81,0.27,0.32,0.59,0.51,0.44,0.38,0.33,0.36,0.37,0.47,0.44,0.31,0.32,0.44,0.43,0.35,0.45,0.24,0.5,0.51,0.35,0.32,0.49,0.19,0.5,0.47,0.36,0.46,0.28,0.46,0.39,0.44,0.41,0.26,0.47,0.54,0.47,0.09,0.3,0.2,0.36,0.3,0.35,0.44,0.74,0.46,0.56,0.22,0.61,0.34,0.4,0.37,0.45,0.51,0.39,0.24,0.21,0.27,0.32,0.41,0.23,0.24,0.32,0.36,0.42,0.22,0.34,0.27,0.3,0.24,0.35,0.23,0.21,0.71,0.34,0.37,0.3,0.19,0.34,0.32,0.44
F49,0,0.64,0.95,0.17,0.57,0.52,0.79,0.32,0.59,0.2,0.39,0.27,0.57,0.49,0.34,0.88,0.66,0.7,0.49,0.67,0.17,0.59,0.34,0.35,0.79,0.57,0.97,0.36,0.54,0.48,0.18,0.26,0.15,0.15,0.45,0.52,0.68,0.68,0.64,0.74,0.27,0.62,0.17,0.56,0.49,0.75,0.51,0.54,0.39,0,0.33,0.56,0.58,0.26,0.84,0.63,0.45,0.61,0.46,0.46,0.81,0.56,0.82,0.49,0.65,0.64,0.37,0.73,0.59,0.4,0.5,0.34,0.81,0.43,0.55,0.34,0.41,0.55,0.54,0.45,0.27,0.79,0.17,0.37,0.62,0.47,0.69,0.65,0.56,0.69,0.54,0.49,0.7,0.66,0.67,0.64,0.67,0.54,0.31,0.57,0.64,0.58,0.38,0.41,1,0.45,0.37,0.43,0.61,0.58,0.54,0.51,0.33,0.73,0.26,0.27,0.38,0.33,0.35,0.32,0.18,0.48,0.22,0.23,0.41,0.19,0.28,0.61,0.66,0.42,0.42,0.47,1,0.27,0.71,0.59,0.26,0.28,0.88,0.58,0.65,0.17,0.25,0.28,0.45,0.41
F50,0,0.59,0.55,0.31,1,0.84,0.71,0.32,0.35,0.44,0.76,0.39,0.93,0.4,0.44,0.42,0.8,0.53,0.55,0.75,0.29,0.55,0.61,0.6,0.45,0.4,0.47,0.23,0.41,0.61,0.38,0.49,0.29,0.29,0.49,0.41,0.57,0.36,0.68,0.78,0.24,0.56,0.18,0.54,0.53,0.4,0.41,0.82,0.43,0.34,0,0.6,0.57,0.29,0.51,0.4,0.24,0.53,0.9,0.36,0.5,0.4,1,0.25,0.56,0.62,0.58,1,0.47,0.64,0.54,0.28,1,0.39,0.56,0.47,0.43,0.28,0.63,0.3,0.42,0.9,0.21,0.49,0.8,0.42,0.5,0.97,0.49,0.59,0.47,0.45,0.51,0.28,0.3,0.71,0.8,0.7,0.36,0.72,0.29,0.38,0.29,0.53,0.34,0.31,0.3,0.42,0.33,0.48,0.41,0.36,0.17,0.32,0.42,0.24,0.4,0.24,0.26,0.38,0.18,0.47,0.3,0.27,0.55,0.4,0.35,0.33,0.53,0.26,0.23,0.31,0.49,0.27,0.47,0.75,0.22,0.15,0.35,0.46,0.51,0.24,0.2,0.33,0.24,0.28
F51,0,0.64,0.64,0.29,0.56,0.53,0.4,0.37,0.53,0.41,0.53,0.46,0.5,0.43,0.45,0.73,0.47,0.56,0.54,0.4,0.49,0.44,0.55,0.72,0.39,0.58,0.73,0.46,0.68,0.63,0.38,0.55,0.39,0.39,0.47,0.51,0.43,0.26,1,0.44,0.63,0.6,0.33,0.61,0.77,0.6,0.51,0.62,0.58,0.55,0.57,0,0.56,0.26,0.43,0.45,0.59,0.5,0.35,0.74,0.51,0.64,0.3,0.5,0.59,0.46,0.66,0.47,0.74,0.85,0.35,0.38,0.59,0.62,0.46,0.48,0.2,0.46,0.52,0.7,0.53,0.44,0.3,0.65,0.59,0.44,0.52,0.41,0.18,0.65,0.59,0.76,0.59,0.41,0.62,0.31,0.45,0.34,0.19,0.62,0.44,0.65,0.47,0.49,0.78,1,0.84,0.49,0.58,0.74,0.68,0.59,0.68,0.8,0.49,0.63,0.52,0.4,0.82,0.46,0.33,0.91,0.57,0.4,0.47,0.37,0.56,0.53,0.93,0.64,0.15,0.42,1,0.46,0.48,0.59,0.45,0.41,0.61,0.65,0.57,0.47,0.37,0.55,0.59,0.75
F52,0,0.82,0.48,0.2,0.44,0.37,0.39,0.36,0.51,0.41,0.51,0.46,0.54,0.36,0.32,0.81,0.35,0.37,0.52,0.58,0.2,0.41,0.37,0.54,0.66,0.25,0.4,0.31,0.86,0.58,0.19,0.35,0.21,0.21,0.46,0.4,0.33,0.31,0.44,0.33,0.29,0.47,0.28,0.51,0.55,0.54,0.53,0.29,0.59,0.43,0.4,0.42,0,0.3,0.35,0.31,0.65,0.28,0.24,0.3,0.37,0.3,0.49,0.85,0.54,0.42,0.39,0.75,0.8,0.39,0.36,0.55,0.24,0.49,0.39,0.43,0.47,0.55,0.48,0.59,0.27,0.37,0.26,0.48,0.28,0.24,0.25,0.38,0.21,0.67,0.51,0.51,0.32,0.4,0.51,0.47,0.51,0.39,0.47,0.49,0.53,0.45,0.4,0.35,0.43,0.47,0.33,0.32,0.37,0.33,0.86,0.43,0.48,0.97,0.34,0.29,0.48,0.3,0.57,0.4,0.27,0.57,0.46,0.28,0.4,0.26,0.38,0.61,0.66,0.33,0.22,0.34,0.46,0.42,0.52,0.42,0.23,0.29,0.66,0.71,0.46,0.28,0.29,0.41,0.71,0.65
F53,0,0.37,0.47,0.18,0.46,0.44,0.45,0.26,0.38,0.37,0.5,0.26,0.42,0.34,0.29,0.41,0.35,0.45,0.35,0.37,0.28,0.63,0.57,0.43,0.27,0.72,0.44,0.26,0.42,0.42,0.31,0.29,0.25,0.25,0.52,0.55,0.58,0.21,0.43,0.45,0.35,0.45,0.19,0.32,0.75,0.44,0.37,0.51,0.42,0.28,0.29,0.28,0.43,0,0.37,0.21,0.29,0.5,0.34,0.42,0.26,0.3,0.33,0.44,0.29,0.3,0.35,0.44,0.33,0.51,0.41,0.25,0.49,0.44,0.43,0.32,0.38,0.3,0.35,0.34,0.33,0.46,0.15,0.51,0.66,0.4,0.32,0.41,0.21,0.31,0.59,0.43,0.38,0.38,0.57,0.45,0.41,0.36,0.2,0.32,0.18,0.33,0.15,0.26,0.41,0.31,0.32,0.27,0.27,0.37,0.42,0.43,0.34,0.57,0.34,0.34,0.5,0.2,0.29,0.33,0.16,0.43,0.24,0.3,0.38,0.22,0.29,0.23,0.37,0.25,0.21,0.22,0.4,0.2,0.25,0.52,0.21,0.18,0.49,0.55,0.57,0.31,0.2,0.36,0.34,0.3
F54,0,0.31,0.45,0.17,0.36,0.31,0.4,0.24,0.4,0.43,0.37,0.38,0.38,0.27,0.39,0.56,0.3,0.27,0.26,0.45,0.34,0.4,0.45,0.69,0.52,0.4,0.47,0.35,0.52,0.55,0.32,0.31,0.23,0.23,0.69,0.53,0.23,0.2,0.44,0.36,0.32,0.38,0.25,0.67,0.46,0.37,0.39,0.55,0.32,0.52,0.3,0.27,0.3,0.21,0,0.18,0.26,0.22,0.23,0.45,0.25,0.25,0.24,0.54,0.42,0.37,0.37,0.45,0.72,0.61,0.43,0.43,0.27,0.47,0.42,0.28,0.31,0.24,0.44,0.36,0.3,0.31,0.21,0.41,0.47,0.31,0.19,0.43,0.28,0.37,0.36,0.52,0.39,0.21,0.19,0.42,0.43,0.23,0.31,0.43,0.47,0.52,0.31,0.35,0.43,0.51,0.36,0.36,0.33,0.27,0.52,0.32,0.37,0.6,0.26,0.32,0.74,0.38,0.51,0.34,0.2,0.52,0.53,0.27,0.4,0.3,0.4,0.34,0.38,0.41,0.24,0.24,0.28,0.3,0.33,0.39,0.28,0.18,0.38,0.44,0.28,0.38,0.2,0.34,0.42,0.45
F55,0,0.33,0.39,0.25,0.33,0.52,0.2,0.46,0.62,0.59,0.5,0.61,0.39,0.3,0.39,0.38,0.16,0.26,0.44,0.27,0.42,0.35,0.53,0.84,0.66,0.29,0.73,0.31,0.88,0.5,0.25,0.3,0.31,0.31,0.66,0.6,0.41,0.46,0.35,0.21,0.48,0.2,0.3,0.36,0.71,0.52,0.43,0.49,0.22,0.66,0.41,0.48,0.45,0.21,0.31,0,0.31,0.32,0.33,0.37,0.15,0.18,0.28,0.38,0.29,0.14,0.34,0.44,0.51,0.64,0.49,0.31,0.38,0.57,0.42,0.26,0.37,0.28,0.35,0.47,0.3,0.46,0.14,0.55,0.34,0.56,0.26,0.56,0.25,0.69,0.65,0.52,0.35,0.21,0.84,0.53,0.42,0.35,0.35,0.23,0.75,0.37,0.23,0.22,0.14,0.58,0.27,0.43,0.36,0.48,0.88,0.63,0.38,0.56,0.27,0.48,0.47,0.54,0.41,0.45,0.3,0.45,0.73,0.4,0.55,0.42,0.37,0.45,0.28,0.37,0.24,0.36,0.37,0.34,0.15,0.48,0.32,0.23,0.31,0.57,0.64,0.42,0.38,0.47,0.37,0.45
F56,0,0.22,0.62,0.22,0.81,0.53,0.48,0.31,0.52,0.41,0.54,0.48,0.53,0.25,0.6,0.31,0.34,0.41,0.42,0.59,0.21,0.64,0.83,0.61,0.47,0.33,0.57,0.23,0.36,0.48,0.28,0.47,0.28,0.28,0.74,0.4,0.4,0.34,0.41,0.58,0.25,0.35,0.26,0.64,0.36,0.33,0.53,0.6,0.32,0.32,0.17,0.43,0.64,0.19,0.31,0.21,0,0.39,0.41,0.33,0.33,0.22,0.56,0.21,0.72,0.39,0.57,0.78,0.51,0.5,0.77,0.43,0.6,0.37,0.42,0.39,0.52,0.47,0.42,0.21,0.38,0.6,0.14,0.52,0.95,0.38,0.27,0.56,0.36,0.62,0.28,0.3,0.19,0.39,0.34,0.73,0.49,0.71,0.3,0.38,0.39,0.32,0.15,0.27,0.23,0.29,0.3,0.35,0.29,0.35,0.36,0.26,0.33,0.4,0.38,0.25,0.65,0.2,0.4,0.3,0.16,0.26,0.54,0.33,0.66,0.25,0.28,0.22,0.31,0.31,0.23,0.32,0.33,0.28,0.19,0.59,0.31,0.18,0.55,0.37,0.63,0.25,0.25,0.23,0.16,0.41
F57,0,0.55,0.43,0.19,0.26,0.38,0.27,0.27,0.45,0.31,0.55,0.46,0.36,0.31,0.4,0.36,0.18,0.36,0.28,0.33,0.35,0.55,0.3,0.47,0.56,0.34,0.59,0.29,0.83,0.25,0.26,0.29,0.31,0.31,0.48,0.5,0.38,0.14,0.66,0.55,0.27,0.37,0.28,0.6,0.71,0.44,0.43,0.32,0.44,0.45,0.37,0.37,0.28,0.34,0.26,0.22,0.39,0,0.37,0.26,0.33,0.34,0.42,0.34,0.71,0.66,0.32,0.61,0.83,0.52,0.63,0.33,0.36,0.57,0.42,0.42,0.21,0.36,0.38,0.68,0.27,0.34,0.26,0.3,0.28,0.27,0.28,0.45,0.36,0.48,0.47,0.3,0.37,0.24,0.37,0.36,0.5,0.23,0.25,0.52,0.5,0.44,0.36,0.46,0.6,0.74,0.27,0.37,0.38,0.21,0.83,0.31,0.52,0.42,0.51,0.27,0.46,0.45,0.39,0.59,0.42,0.64,0.46,0.52,0.32,0.26,0.49,0.44,0.44,0.27,0.16,0.4,0.33,0.34,0.38,0.25,0.27,0.2,0.38,0.52,0.38,0.26,0.29,0.6,0.45,0.54
F58,0,0.56,0.5,0.19,0.49,0.33,0.67,0.29,0.53,0.35,0.54,0.32,0.37,0.29,0.27,0.71,0.38,0.41,0.23,0.48,0.25,0.45,0.46,0.61,0.51,0.35,0.7,0.41,0.91,0.52,0.22,0.42,0.18,0.18,0.56,0.43,0.33,0.52,0.42,0.41,0.33,0.71,0.34,0.6,0.66,0.7,0.72,0.37,0.46,0.4,0.77,0.31,0.29,0.29,0.34,0.28,0.5,0.45,0,0.4,0.42,0.31,0.28,0.56,0.4,0.56,0.32,0.46,0.51,0.59,0.33,0.46,0.33,0.34,0.43,0.25,0.29,0.51,0.45,0.47,0.34,0.4,0.19,0.55,0.46,0.27,0.28,0.23,0.33,0.65,0.48,0.62,0.3,0.31,0.7,0.55,0.41,0.33,0.33,0.55,0.76,0.49,0.47,0.33,0.67,0.63,0.52,0.52,0.35,0.46,0.91,0.44,0.69,0.93,0.3,0.33,0.82,0.41,0.83,0.52,0.31,0.48,0.68,0.28,0.63,0.2,0.37,0.66,0.62,0.48,0.21,0.44,0.72,0.32,0.6,0.46,0.36,0.27,0.58,0.79,0.55,0.38,0.32,0.54,0.58,0.53
F59,0,0.37,0.59,0.21,0.42,0.45,0.67,0.22,0.47,0.33,0.43,0.41,0.55,0.24,0.35,0.25,0.19,0.35,0.42,0.54,0.13,0.41,0.42,0.38,0.48,0.37,0.5,0.22,0.52,0.52,0.27,0.32,0.17,0.17,0.35,0.48,0.39,0.31,0.47,0.4,0.25,0.26,0.21,0.39,0.38,0.56,0.21,0.49,0.44,0.29,0.22,0.47,0.26,0.25,0.46,0.22,0.29,0.22,0.28,0,0.33,0.3,0.61,0.34,0.55,0.64,0.32,0.93,0.54,0.33,0.37,0.32,0.39,0.43,0.42,0.36,0.44,0.39,0.35,0.35,0.21,0.47,0.22,0.32,0.45,0.31,0.26,0.43,0.22,0.6,0.4,0.26,0.35,0.27,0.41,0.63,0.44,0.47,0.28,0.39,0.3,0.31,0.22,0.41,0.36,0.55,0.32,0.3,0.28,0.28,0.52,0.38,0.3,0.47,0.3,0.25,0.43,0.34,0.39,0.33,0.27,0.4,0.33,0.22,0.33,0.17,0.22,0.36,0.34,0.21,0.17,0.27,0.29,0.2,0.39,0.44,0.28,0.15,0.45,0.34,0.49,0.2,0.24,0.27,0.3,0.58
F60,0,0.25,0.43,0.18,0.22,0.46,0.6,0.31,0.29,0.34,0.53,0.24,0.29,0.23,0.25,0.46,0.21,0.25,0.31,0.27,0.28,0.34,0.52,0.54,0.33,0.26,0.4,0.11,0.42,0.34,0.2,0.36,0.2,0.2,0.53,0.49,0.5,0.34,0.34,0.13,0.35,0.25,0.3,0.3,0.41,0.36,0.25,0.35,0.35,0.5,0.3,0.32,0.31,0.15,0.25,0.09,0.28,0.28,0.29,0.32,0,0.24,0.25,0.33,0.29,0.21,0.43,0.52,0.46,0.61,0.44,0.25,0.21,0.48,0.33,0.24,0.17,0.3,0.42,0.31,0.35,0.28,0.12,0.48,0.48,0.24,0.39,0.4,0.1,0.37,0.44,0.47,0.27,0.43,0.28,0.36,0.4,0.34,0.27,0.28,0.34,0.32,0.11,0.18,0.24,0.45,0.37,0.26,0.22,0.35,0.42,0.54,0.42,0.29,0.3,0.35,0.5,0.26,0.18,0.24,0.17,0.36,0.54,0.26,0.33,0.24,0.26,0.22,0.28,0.36,0.18,0.23,0.23,0.41,0.21,0.34,0.25,0.19,0.33,0.38,0.31,0.27,0.26,0.41,0.28,0.29
F61,0,0.58,0.53,0.26,0.46,0.54,0.47,0.34,0.65,0.47,0.77,0.49,0.79,0.36,0.52,0.56,0.36,0.34,0.35,0.56,0.3,0.59,0.51,0.68,0.54,0.44,0.59,0.3,0.63,0.45,0.44,0.38,0.35,0.35,0.72,0.51,0.47,0.09,0.45,0.68,0.37,0.43,0.43,1,0.49,0.63,1,0.43,0.32,0.46,0.32,0.55,0.34,0.23,0.35,0.14,0.26,0.4,0.29,0.4,0.33,0,0.7,0.44,0.58,0.66,0.39,0.73,0.34,0.46,0.6,0.27,0.65,0.57,0.32,0.35,0.61,0.31,0.4,0.62,0.44,0.39,0.41,0.51,0.61,0.33,0.37,0.53,0.31,0.84,0.5,0.32,0.35,0.23,0.41,0.49,0.4,0.35,0.3,0.41,0.58,0.4,0.2,0.32,0.3,0.47,0.31,0.38,0.27,0.33,0.63,0.3,0.27,0.56,0.36,0.37,0.7,0.33,0.28,0.34,0.35,0.51,0.43,0.34,0.5,0.42,0.23,0.42,0.45,0.33,0.15,0.44,0.36,0.29,0.34,0.45,0.25,0.22,0.53,0.69,0.69,0.29,0.34,0.32,0.26,0.63
F62,0,0.49,0.47,0.3,0.33,0.64,0.9,0.41,0.48,0.48,0.66,0.44,0.4,0.45,0.47,0.55,0.34,0.8,0.48,0.56,0.47,0.36,0.56,0.65,0.38,0.31,0.78,0.34,0.46,0.58,0.52,0.22,0.45,0.45,0.58,0.47,0.27,0.54,0.35,0.51,0.65,0.37,0.36,0.4,0.8,0.53,0.39,0.33,0.6,0.71,0.83,0.26,0.58,0.27,0.34,0.23,0.67,0.5,0.28,0.84,0.35,0.72,0,0.54,0.49,0.37,0.65,0.52,0.58,0.93,0.47,0.34,0.29,0.38,0.41,0.42,0.26,0.67,0.7,0.7,0.43,0.35,0.25,0.4,0.53,0.36,0.5,0.28,0.17,0.4,0.67,0.93,0.41,0.34,0.5,0.36,0.29,0.35,0.19,0.64,0.35,0.58,0.23,0.31,0.54,0.13,0.8,0.38,0.42,0.67,0.46,0.67,0.51,0.87,0.35,0.65,0.6,0.42,0.66,0.54,0.23,0.52,0.32,0.37,0.55,0.54,0.46,0.36,0.53,0.52,0.53,0.91,0.88,0.41,0.28,0.58,0.47,0.43,0.9,0.85,0.43,0.48,0.33,0.58,0.54,0.58
F63,0,0.19,0.74,0.23,0.55,0.49,0.66,0.25,0.34,0.46,0.84,0.34,0.42,0.31,0.38,0.26,0.13,0.26,0.37,0.22,0.4,0.61,0.57,0.47,0.37,0.23,0.65,0.18,0.43,0.26,0.35,0.31,0.45,0.45,0.45,0.33,1,0.34,0.23,0.48,0.33,0.33,0.23,0.28,0.55,0.34,0.31,0.43,0.35,0.41,0.21,0.43,0.99,0.35,0.75,0.3,0.25,0.4,0.54,0.47,0.45,0.44,0.53,0,0.67,0.26,0.54,0.38,0.62,0.54,0.47,0.23,0.41,0.44,0.45,0.45,0.23,0.26,0.56,0.53,0.44,0.38,0.26,0.49,0.54,0.28,0.47,0.49,0.25,0.46,0.51,0.55,0.54,0.27,0.34,0.38,0.42,0.6,0.26,0.69,0.46,0.37,0.15,0.31,0.39,0.26,0.39,0.29,0.53,0.54,0.43,0.42,0.44,0.36,0.36,0.34,0.25,0.2,0.22,0.34,0.19,0.58,0.27,0.34,0.69,0.24,0.39,0.34,0.36,0.42,0.27,0.41,0.24,0.38,0.25,0.36,0.31,0.19,0.36,0.37,0.5,0.3,0.34,0.43,0.37,0.31
F64,0,0.24,0.36,0.17,0.3,0.33,0.46,0.29,0.31,0.41,0.39,0.33,0.26,0.25,0.3,0.46,0.31,0.38,0.28,0.23,0.34,0.34,0.34,0.47,0.48,0.15,0.58,0.12,0.19,0.39,0.31,0.27,0.28,0.28,0.32,0.27,0.43,0.37,0.35,0.14,0.42,0.32,0.34,0.26,0.43,0.53,0.37,0.29,0.64,0.36,0.3,0.33,0.41,0.15,0.38,0.15,0.56,0.54,0.25,0.49,0.26,0.39,0.31,0.44,0,0.25,0.46,0.3,0.48,0.55,0.19,0.35,0.32,0.27,0.27,0.31,0.11,0.33,0.59,0.38,0.37,0.42,0.13,0.37,0.48,0.38,0.41,0.21,0.17,0.35,0.57,0.56,0.17,0.26,0.29,0.33,0.52,0.13,0.22,0.19,0.3,0.11,0.33,0.28,0.47,0.44,0.46,0.32,0.21,0.38,0.19,0.39,0.54,0.31,0.31,0.42,0.49,0.38,0.28,0.37,0.22,0.31,0.48,0.39,0.61,0.3,0.33,0.35,0.3,0.41,0.33,0.46,0.54,0.55,0.3,0.22,0.27,0.25,0.31,0.45,0.51,0.31,0.37,0.51,0.42,0.34
F65,0,0.34,0.5,0.38,0.5,0.6,0.62,0.55,0.85,0.73,0.65,0.9,0.38,0.54,0.68,0.51,0.16,0.59,0.4,0.24,0.35,0.63,0.69,0.72,0.67,0.34,0.99,0.3,0.27,0.34,0.48,0.4,0.41,0.41,0.51,0.52,0.37,0.4,0.16,0.34,0.58,0.49,0.32,0.58,0.89,1,0.52,0.49,0.38,0.62,0.59,0.46,0.56,0.28,0.59,0.13,0.53,0.9,0.63,1,0.33,0.78,0.42,0.3,0.44,0,0.57,0.43,0.63,1,0.47,1,0.3,0.9,0.77,0.86,0.25,0.53,0.88,0.46,0.97,0.83,0.31,0.96,0.8,0.5,0.49,0.5,0.39,0.8,0.94,0.69,0.61,0.37,0.61,0.61,0.25,0.31,0.51,0.32,0.67,0.47,0.23,0.45,0.56,0.38,0.47,0.36,1,0.58,0.27,0.71,0.52,0.72,1,0.58,0.57,0.85,0.58,0.53,0.28,0.57,0.85,0.69,0.72,0.59,0.4,0.58,0.57,0.63,0.41,0.9,0.61,0.42,0.33,1,0.41,0.75,0.33,0.89,0.63,0.25,0.49,0.5,0.53,0.79
F66,0,0.48,0.47,0.15,0.42,0.18,0.61,0.24,0.26,0.34,0.34,0.28,0.5,0.16,0.36,0.66,0.21,0.31,0.3,0.36,0.23,0.25,0.25,0.31,0.74,0.21,0.59,0.18,0.44,0.36,0.16,0.32,0.12,0.12,0.46,0.22,0.27,0.24,0.27,0.38,0.25,0.4,0.2,0.37,0.49,0.6,0.38,0.33,0.32,0.26,0.4,0.48,0.38,0.23,0.43,0.23,0.56,0.31,0.26,0.36,0.49,0.33,0.53,0.45,0.59,0.41,0,0.4,0.59,0.35,0.31,0.4,0.37,0.44,0.52,0.3,0.31,0.38,0.36,0.41,0.29,0.31,0.18,0.46,0.43,0.22,0.26,0.31,0.09,0.52,0.64,0.52,0.48,0.29,0.56,0.53,0.29,0.45,0.27,0.41,0.44,0.37,0.22,0.36,0.36,0.39,0.23,0.38,0.51,0.32,0.44,0.51,0.52,0.42,0.32,0.25,0.33,0.29,0.28,0.27,0.24,0.49,0.3,0.34,0.29,0.18,0.27,0.33,0.31,0.32,0.27,0.39,0.47,0.33,0.42,0.44,0.4,0.35,0.55,0.52,0.42,0.21,0.22,0.34,0.33,0.69
